activity_nr,opt_type,opt_id,opt_value,opt_info_id,load_dt
337734693,N,1,773469,,2020-08-17 00:28:11 EDT
337734693,N,6,123456,,2020-08-17 00:28:11 EDT
337734701,N,6,123456,,2020-08-17 00:28:11 EDT
337734768,N,6,PSMP,,2020-08-17 00:28:11 EDT
337734776,N,11,PORTLAND,,2020-08-17 00:28:11 EDT
337734826,N,6,495059,,2020-08-17 00:28:11 EDT
337735211,N,6,425222,,2020-08-17 00:28:11 EDT
337735419,N,16,VIOLENCE,,2020-08-17 00:28:11 EDT
337735427,N,6,CONSTR. DATES,,2020-08-17 00:28:11 EDT
337735427,N,6,604519,,2020-08-17 00:28:11 EDT
337735823,N,6,609182,,2020-08-17 00:28:11 EDT
337736011,N,1,773601,,2020-08-17 00:28:11 EDT
337736219,N,6,CONSTR. DATES,,2020-08-17 00:28:11 EDT
337736219,N,6,544925,,2020-08-17 00:28:11 EDT
337737019,N,14,"FOCUS,S",,2020-08-17 00:28:11 EDT
337737019,N,6,560290,,2020-08-17 00:28:11 EDT
337737019,N,6,CONSTR. DATES,,2020-08-17 00:28:11 EDT
337737811,N,6,472180,,2020-08-17 00:28:11 EDT
337738017,N,16,ASBESTOS,,2020-08-17 00:28:11 EDT
337739015,N,16,ASBESTOS,,2020-08-17 00:28:11 EDT
337739023,N,6,764217,,2020-08-17 00:28:11 EDT
337739221,N,6,876723,,2020-08-17 00:28:11 EDT
337739619,N,6,CONSTR. DATES,,2020-08-17 00:28:11 EDT
337739619,N,6,627159,,2020-08-17 00:28:11 EDT
337739619,N,14,"FOCUS,S",,2020-08-17 00:28:11 EDT
337739817,N,6,643925,,2020-08-17 00:28:11 EDT
337740617,N,1,774061,,2020-08-17 00:28:11 EDT
337740815,N,14,"FOCUS,C,3",,2020-08-17 00:28:11 EDT
337742019,N,4,ATAR,,2020-08-17 00:28:11 EDT
337742217,N,1,774221,,2020-08-17 00:28:11 EDT
337742415,N,14,"FOCUS,S",,2020-08-17 00:28:11 EDT
337743017,N,1,774301,,2020-08-17 00:28:11 EDT
337743215,N,1,774321,,2020-08-17 00:28:11 EDT
337743215,N,6,440297,,2020-08-17 00:28:11 EDT
337743819,N,1,774381,,2020-08-17 00:28:11 EDT
337743819,N,6,589551,,2020-08-17 00:28:11 EDT
337744015,N,6,426866,,2020-08-17 00:28:11 EDT
337745210,N,1,774521,,2020-08-17 00:28:11 EDT
337745210,N,6,723869,,2020-08-17 00:28:11 EDT
337745418,N,4,ATAR,,2020-08-17 00:28:11 EDT
337746010,N,16,SINGFAM,,2020-08-17 00:28:11 EDT
337746416,N,6,621994,,2020-08-17 00:28:11 EDT
337746614,N,1,774661,,2020-08-17 00:28:11 EDT
337747018,N,1,774701,,2020-08-17 00:28:11 EDT
337747216,N,1,774521,,2020-08-17 00:28:11 EDT
337747216,N,6,723869,,2020-08-17 00:28:11 EDT
337747414,N,1,774741,,2020-08-17 00:28:11 EDT
337747414,N,6,500847,,2020-08-17 00:28:11 EDT
337747810,N,1,774781,,2020-08-17 00:28:11 EDT
337747810,N,6,473635,,2020-08-17 00:28:11 EDT
337748222,N,1,774822,,2020-08-17 00:28:11 EDT
337748222,N,6,123456,,2020-08-17 00:28:11 EDT
337748412,N,1,774521,,2020-08-17 00:28:11 EDT
337748412,N,6,723869,,2020-08-17 00:28:11 EDT
337748610,N,1,774861,,2020-08-17 00:28:11 EDT
337748610,N,11,PORTLAND,,2020-08-17 00:28:11 EDT
337748818,N,14,"FOCUS,S",,2020-08-17 00:28:11 EDT
337749428,N,1,774521,,2020-08-17 00:28:11 EDT
337749428,N,6,723869,,2020-08-17 00:28:11 EDT
337749618,N,10,IMMLANG-Y,,2020-08-17 00:28:11 EDT
337749816,N,1,774981,,2020-08-17 00:28:11 EDT
337749816,N,6,589551,,2020-08-17 00:28:11 EDT
337749816,N,14,"FOCUS,S",,2020-08-17 00:28:11 EDT
337750210,N,1,775021,,2020-08-17 00:28:11 EDT
337750210,N,6,553229,,2020-08-17 00:28:11 EDT
337752018,N,16,VIOLENCE,,2020-08-17 00:28:11 EDT
337752414,N,1,775241,,2020-08-17 00:28:11 EDT
337752414,N,6,492743,,2020-08-17 00:28:11 EDT
337752612,N,10,IMMLANG-Y,,2020-08-17 00:28:11 EDT
337752620,N,6,417772,,2015-12-06 01:02:48 EST
337753214,N,6,723869,,2020-08-17 00:28:11 EDT
337753214,N,1,775321,,2020-08-17 00:28:11 EDT
337753818,N,14,"FOCUS,S",,2020-08-17 00:28:11 EDT
337753818,N,6,589551,,2020-08-17 00:28:11 EDT
337753818,N,1,775381,,2020-08-17 00:28:11 EDT
337754014,N,6,723869,,2020-08-17 00:28:11 EDT
337754014,N,1,775401,,2020-08-17 00:28:11 EDT
337754410,N,1,753221,,2020-08-17 00:28:11 EDT
337754410,N,6,CONSTR. DATES,,2020-08-17 00:28:11 EDT
337754816,N,1,775481,,2020-08-17 00:28:11 EDT
337755045,N,1,775504,,2020-08-17 00:28:11 EDT
337755219,N,1,775521,,2020-08-17 00:28:11 EDT
337755219,N,6,509588,,2020-08-17 00:28:11 EDT
337755227,N,1,775522,,2020-08-17 00:28:11 EDT
337755227,N,6,426890,,2020-08-17 00:28:11 EDT
337756019,N,1,775601,,2020-08-17 00:28:11 EDT
337756019,N,6,576333,,2020-08-17 00:28:11 EDT
337756431,N,6,LAB,,2020-08-17 00:28:11 EDT
337756431,N,16,ASBESTOS,,2020-08-17 00:28:11 EDT
337756613,N,1,755661,,2020-08-17 00:28:11 EDT
337756613,N,6,514283,,2020-08-17 00:28:11 EDT
337756829,N,1,776921,,2020-08-17 00:28:11 EDT
337757017,N,1,775701,,2020-08-17 00:28:11 EDT
337757439,N,4,EVAL,,2020-08-17 00:28:11 EDT
337757439,N,6,LAB,,2020-08-17 00:28:11 EDT
337757439,N,16,ASBESTOS,,2020-08-17 00:28:11 EDT
337758213,N,6,123456,,2020-08-17 00:28:11 EDT
337758213,N,1,775821,,2020-08-17 00:28:11 EDT
337758221,N,1,775661,,2020-08-17 00:28:11 EDT
337758221,N,6,514283,,2020-08-17 00:28:11 EDT
337758411,N,1,775841,,2020-08-17 00:28:11 EDT
337758411,N,6,504138,,2020-08-17 00:28:11 EDT
337758619,N,1,775861,,2020-08-17 00:28:11 EDT
337758619,N,6,463237,,2020-08-17 00:28:11 EDT
337759211,N,6,123456,,2020-08-17 00:28:11 EDT
337759211,N,1,775921,,2020-08-17 00:28:11 EDT
337759617,N,6,463237,,2020-08-17 00:28:11 EDT
337759617,N,1,775861,,2020-08-17 00:28:11 EDT
337759815,N,6,123456,,2020-08-17 00:28:11 EDT
337759815,N,1,775981,,2020-08-17 00:28:11 EDT
337760623,N,10,IMMLANG-Y,,2020-08-17 00:28:11 EDT
337763015,N,1,776301,,2020-08-17 00:28:11 EDT
337763817,N,6,417772,,2015-12-06 01:02:48 EST
337764211,N,1,776421,,2020-08-17 00:28:11 EDT
337764617,N,1,776461,,2020-08-17 00:28:11 EDT
337765226,N,6,CONSTR. DATES,,2020-08-17 00:28:11 EDT
337765416,N,1,776145,,2020-08-17 00:28:11 EDT
337765622,N,1,776562,,2020-08-17 00:28:11 EDT
337765622,N,6,640316,,2020-08-17 00:28:11 EDT
337765812,N,4,ATAR,,2020-08-17 00:28:11 EDT
337766216,N,6,CONSTR. DATES,,2020-08-17 00:28:11 EDT
337766224,N,1,776622,,2020-08-17 00:28:11 EDT
337766224,N,6,123456,,2020-08-17 00:28:11 EDT
337768014,N,1,776801,,2020-08-17 00:28:11 EDT
337768014,N,9,IMMINENT,,2020-08-17 00:28:11 EDT
337769418,N,9,IMMINENT,,2020-08-17 00:28:11 EDT
337770010,N,1,777001,,2020-08-17 00:28:11 EDT
337770010,N,6,123456,,2020-08-17 00:28:11 EDT
337770218,N,10,IMMLANG-Y,,2020-08-17 00:28:11 EDT
337771018,N,16,RESCON,,2020-08-17 00:28:11 EDT
337771422,N,16,LEAD,,2020-08-17 00:28:11 EDT
337771430,N,1,123456,,2020-08-17 00:28:11 EDT
337771612,N,6,484617,,2020-08-17 00:28:11 EDT
337771612,N,1,777161,,2020-08-17 00:28:11 EDT
337772222,N,16,SINGFAM,,2020-08-17 00:28:11 EDT
337773014,N,6,480216,,2020-08-17 00:28:11 EDT
337773022,N,6,123456,,2020-08-17 00:28:11 EDT
337773022,N,8,S#########,,2020-08-17 00:28:11 EDT
337773022,N,1,777302,,2020-08-17 00:28:11 EDT
337773634,N,16,RESCON,,2020-08-17 00:28:11 EDT
337773659,N,6,LAB,,2020-08-17 00:28:11 EDT
337773816,N,1,777381,,2020-08-17 00:28:11 EDT
337774442,N,1,777444,,2020-08-17 00:28:11 EDT
337774616,N,11,LOG817452,,2020-08-17 00:28:11 EDT
337774616,N,11,LOG817412,,2020-08-17 00:28:11 EDT
337774616,N,11,LOG762162,,2020-08-17 00:28:11 EDT
337774616,N,11,LOG762122,,2020-08-17 00:28:11 EDT
337774616,N,11,LOG762062,,2020-08-17 00:28:11 EDT
337774616,N,11,LOG762072,,2020-08-17 00:28:11 EDT
337774616,N,11,LOG762102,,2020-08-17 00:28:11 EDT
337774616,N,11,LOG762052,,2020-08-17 00:28:11 EDT
337774616,N,11,LOG762042,,2020-08-17 00:28:11 EDT
337774616,N,11,LOG762022,,2020-08-17 00:28:11 EDT
337774616,N,11,LOG759392,,2020-08-17 00:28:11 EDT
337774814,N,6,LAB,,2020-08-17 00:28:11 EDT
337775415,N,1,777541,,2020-08-17 00:28:11 EDT
337775423,N,16,RESCON,,2020-08-17 00:28:11 EDT
337775613,N,1,777561,,2020-08-17 00:28:11 EDT
337775829,N,16,RESCON,,2020-08-17 00:28:11 EDT
337776017,N,1,777601,,2020-08-17 00:28:11 EDT
337776215,N,16,RESCON,,2020-08-17 00:28:11 EDT
337776231,N,1,777623,,2020-08-17 00:28:11 EDT
337776264,N,1,777626,,2020-08-17 00:28:11 EDT
337776298,N,1,777629,,2020-08-17 00:28:11 EDT
337776421,N,4,ATAR,,2020-08-17 00:28:11 EDT
337776611,N,6,419267,,2020-08-17 00:28:11 EDT
337776611,N,1,777661,,2020-08-17 00:28:11 EDT
337776827,N,1,777682,,2020-08-17 00:28:11 EDT
337776827,N,16,RESCON,,2020-08-17 00:28:11 EDT
337777015,N,1,777701,,2020-08-17 00:28:11 EDT
337777213,N,1,777721,,2020-08-17 00:28:11 EDT
337777429,N,6,LAB,,2020-08-17 00:28:11 EDT
337778021,N,1,777802,,2020-08-17 00:28:11 EDT
337778229,N,3,UED,,2020-08-17 00:28:11 EDT
337778419,N,6,667956,,2020-08-17 00:28:11 EDT
337778419,N,1,777841,,2020-08-17 00:28:11 EDT
337779615,N,4,ATAR,,2020-08-17 00:28:11 EDT
337779813,N,1,777981,,2020-08-17 00:28:11 EDT
337780027,N,6,521917,,2020-08-17 00:28:11 EDT
337780423,N,6,663538,,2020-08-17 00:28:11 EDT
337781017,N,11,LOG763762,,2020-08-17 00:28:11 EDT
337781215,N,1,778121,,2020-08-17 00:28:11 EDT
337781215,N,6,594288,,2020-08-17 00:28:11 EDT
337782833,N,1,NNNNNNNNN,,2020-08-17 00:28:11 EDT
337782833,N,6,CONSTR. DATES,,2020-08-17 00:28:11 EDT
337782841,N,1,778284,,2020-08-17 00:28:11 EDT
337782841,N,6,579136,,2020-08-17 00:28:11 EDT
337783013,N,6,585092,,2020-08-17 00:28:11 EDT
337783211,N,4,VPP-P,,2020-08-17 00:28:11 EDT
337783617,N,6,423632,,2020-08-17 00:28:11 EDT
337783815,N,6,592375,,2020-08-17 00:28:11 EDT
337784011,N,6,620919,,2020-08-17 00:28:11 EDT
337784011,N,1,768861,,2020-08-17 00:28:11 EDT
337784029,N,6,637354,,2020-08-17 00:28:11 EDT
337784219,N,3,OTHER,,2020-08-17 00:28:11 EDT
337784417,N,6,591705,,2020-08-17 00:28:11 EDT
337784813,N,6,592376,,2020-08-17 00:28:11 EDT
337785018,N,1,778501,,2020-08-17 00:28:11 EDT
337785018,N,6,404604,,2020-08-17 00:28:11 EDT
337785026,N,1,778502,,2020-08-17 00:28:11 EDT
337785810,N,1,778581,,2020-08-17 00:28:11 EDT
337785810,N,6,708753,,2020-08-17 00:28:11 EDT
337786016,N,1,778601,,2020-08-17 00:28:11 EDT
337786016,N,6,577998,,2020-08-17 00:28:11 EDT
337786214,N,6,778621,,2020-08-17 00:28:11 EDT
337786214,N,1,123456,,2020-08-17 00:28:11 EDT
337786818,N,1,778681,,2020-08-17 00:28:11 EDT
337786818,N,11,LOG697172,,2020-08-17 00:28:11 EDT
337787014,N,4,ATAR,,2020-08-17 00:28:11 EDT
337787212,N,1,778721,,2020-08-17 00:28:11 EDT
337788418,N,1,778841,,2020-08-17 00:28:11 EDT
337788616,N,4,ATAR,,2020-08-17 00:28:11 EDT
337788814,N,5,IAQOTHER,,2020-08-17 00:28:11 EDT
337789614,N,1,778961,,2020-08-17 00:28:11 EDT
337789614,N,6,123456,,2020-08-17 00:28:11 EDT
337790216,N,10,IMMLANG-N,,2020-08-17 00:28:11 EDT
337790414,N,1,778601,,2020-08-17 00:28:11 EDT
337790414,N,6,577998,,2020-08-17 00:28:11 EDT
337791016,N,1,779101,,2020-08-17 00:28:11 EDT
337792212,N,1,779221,,2020-08-17 00:28:11 EDT
337792816,N,1,779281,,2020-08-17 00:28:11 EDT
337793012,N,1,778961,,2020-08-17 00:28:11 EDT
337793012,N,6,123456,,2020-08-17 00:28:11 EDT
337793418,N,10,IMMLANG-N,,2020-08-17 00:28:11 EDT
337794218,N,10,PHONE,,2020-08-17 00:28:11 EDT
337795017,N,1,779501,,2020-08-17 00:28:11 EDT
337795017,N,6,602885,,2020-08-17 00:28:11 EDT
337795611,N,4,ATAR,,2020-08-17 00:28:11 EDT
337796015,N,1,777561,,2020-08-17 00:28:11 EDT
337796825,N,10,IMMLANG-Y,,2020-08-17 00:28:11 EDT
337797617,N,1,779761,,2020-08-17 00:28:11 EDT
337797633,N,1,779763,,2015-12-06 01:02:48 EST
337797633,N,6,123456,,2015-12-06 01:02:48 EST
337798631,N,6,803651,,2020-08-17 00:28:11 EDT
337798813,N,1,779881,,2020-08-17 00:28:11 EDT
337799217,N,6,123456,,2020-08-17 00:28:11 EDT
337799217,N,1,779921,,2020-08-17 00:28:11 EDT
337799415,N,6,873874,,2020-08-17 00:28:11 EDT
337799613,N,6,443121,,2020-08-17 00:28:11 EDT
337799613,N,1,779961,,2020-08-17 00:28:11 EDT
337800015,N,1,780001,,2020-08-17 00:28:11 EDT
337800023,N,1,780002,,2020-08-17 00:28:11 EDT
337800023,N,6,616696,,2020-08-17 00:28:11 EDT
337800411,N,1,780041,,2020-08-17 00:28:11 EDT
337800619,N,6,479011,,2020-08-17 00:28:11 EDT
337800627,N,1,780544,,2020-08-17 00:28:11 EDT
337800627,N,1,780062,,2020-08-17 00:28:11 EDT
337800817,N,6,123456,,2020-08-17 00:28:11 EDT
337801419,N,6,479011,,2020-08-17 00:28:11 EDT
337801617,N,1,780161,,2020-08-17 00:28:11 EDT
337801625,N,6,479011,,2020-08-17 00:28:11 EDT
337801658,N,1,780165,,2020-08-17 00:28:11 EDT
337801658,N,6,562643,,2020-08-17 00:28:11 EDT
337802011,N,6,562505,,2020-08-17 00:28:11 EDT
337803019,N,6,479011,,2020-08-17 00:28:11 EDT
337803027,N,1,780302,,2020-08-17 00:28:11 EDT
337803217,N,4,ATAR,,2020-08-17 00:28:11 EDT
337803613,N,6,479011,,2020-08-17 00:28:11 EDT
337804223,N,1,780422,,2020-08-17 00:28:11 EDT
337804231,N,6,479011,,2020-08-17 00:28:11 EDT
337805014,N,1,780581,,2020-08-17 00:28:11 EDT
337805014,N,6,542463,,2020-08-17 00:28:11 EDT
337805014,N,14,"FOCUS,C,6",,2020-08-17 00:28:11 EDT
337805436,N,3,BACK,,2020-08-17 00:28:11 EDT
337805444,N,1,780544,,2020-08-17 00:28:11 EDT
337805444,N,1,780062,,2020-08-17 00:28:11 EDT
337806228,N,6,544885,,2020-08-17 00:28:11 EDT
337806228,N,1,780622,,2020-08-17 00:28:11 EDT
337806814,N,6,471393,,2020-08-17 00:28:11 EDT
337807010,N,6,LAB,,2020-08-17 00:28:11 EDT
337807218,N,3,BACK,,2020-08-17 00:28:11 EDT
337807218,N,2,BLOOD,,2020-08-17 00:28:11 EDT
337807614,N,1,NNNNNNNNN,,2020-08-17 00:28:11 EDT
337807614,N,6,CONSTR. DATES,,2020-08-17 00:28:11 EDT
337808026,N,14,"FOCUS,C,03",,2020-08-17 00:28:11 EDT
337808414,N,6,471393,,2020-08-17 00:28:11 EDT
337808414,N,1,780681,,2020-08-17 00:28:11 EDT
337809412,N,2,BLOOD,,2020-08-17 00:28:11 EDT
337809826,N,2,BLOOD,,2020-08-17 00:28:11 EDT
337810212,N,16,LEAD,,2020-08-17 00:28:11 EDT
337810410,N,4,ATAR,,2020-08-17 00:28:11 EDT
337810816,N,1,781081,,2020-08-17 00:28:11 EDT
337810816,N,6,450917,,2020-08-17 00:28:11 EDT
337811210,N,9,IMMINENT,,2020-08-17 00:28:11 EDT
337811418,N,1,781141,,2020-08-17 00:28:11 EDT
337811418,N,6,528190,,2020-08-17 00:28:11 EDT
337812010,N,2,BLOOD,,2020-08-17 00:28:11 EDT
337812218,N,14,"FOCUS,S",,2020-08-17 00:28:11 EDT
337812820,N,16,VIOLENCE,,2020-08-17 00:28:11 EDT
337813612,N,4,ATAR,,2020-08-17 00:28:11 EDT
337813810,N,1,781381,,2020-08-17 00:28:11 EDT
337813810,N,6,651281,,2020-08-17 00:28:11 EDT
337814412,N,1,780501,,2020-08-17 00:28:11 EDT
337814412,N,6,542463,,2020-08-17 00:28:11 EDT
337814610,N,14,"FOCUS,S",,2020-08-17 00:28:11 EDT
337815013,N,1,781501,,2020-08-17 00:28:11 EDT
337815211,N,1,781521,,2020-08-17 00:28:11 EDT
337815419,N,14,"FOCUS,S",,2020-08-17 00:28:11 EDT
337816011,N,1,781601,,2020-08-17 00:28:11 EDT
337816011,N,6,635166,,2020-08-17 00:28:11 EDT
337816219,N,16,RESCON,,2020-08-17 00:28:11 EDT
337817217,N,1,781721,,2020-08-17 00:28:11 EDT
337817217,N,6,622813,,2020-08-17 00:28:11 EDT
337818017,N,16,RESCON,,2020-08-17 00:28:11 EDT
337818215,N,1,781821,,2020-08-17 00:28:11 EDT
337818413,N,6,628346,,2020-08-17 00:28:11 EDT
337818421,N,1,781141,,2020-08-17 00:28:11 EDT
337818421,N,6,528190,,2020-08-17 00:28:11 EDT
337822217,N,1,780901,,2020-08-17 00:28:11 EDT
337823611,N,1,775521,,2020-08-17 00:28:11 EDT
337823611,N,6,509588,,2020-08-17 00:28:11 EDT
337823819,N,1,781141,,2020-08-17 00:28:11 EDT
337823819,N,6,528190,,2020-08-17 00:28:11 EDT
337824023,N,1,782402,,2020-08-17 00:28:11 EDT
337824213,N,1,782421,,2020-08-17 00:28:11 EDT
337824213,N,6,566555,,2020-08-17 00:28:11 EDT
337825616,N,1,782561,,2020-08-17 00:28:11 EDT
337826432,N,1,782781,,2020-08-17 00:28:11 EDT
337826812,N,6,501166,,2020-08-17 00:28:11 EDT
337827422,N,16,LEAD,,2020-08-17 00:28:11 EDT
337827612,N,1,780901,,2020-08-17 00:28:11 EDT
337827810,N,1,782781,,2020-08-17 00:28:11 EDT
337828032,N,1,782803,,2020-08-17 00:28:11 EDT
337828032,N,9,IMMINENT,,2020-08-17 00:28:11 EDT
337828032,N,6,123456,,2020-08-17 00:28:11 EDT
337828040,N,1,780901,,2020-08-17 00:28:11 EDT
337828065,N,16,LEAD,,2020-08-17 00:28:11 EDT
337828610,N,8,SIGCASE,,2020-08-17 00:28:11 EDT
337828651,N,16,RESCON,,2020-08-17 00:28:11 EDT
337828651,N,1,782865,,2020-08-17 00:28:11 EDT
337828651,N,16,SINGFAM,,2020-08-17 00:28:11 EDT
337828701,N,1,782870,,2020-08-17 00:28:11 EDT
337828701,N,6,123456,,2020-08-17 00:28:11 EDT
337829030,N,6,415845,,2020-08-17 00:28:11 EDT
337829212,N,6,445879,,2020-08-17 00:28:11 EDT
337829212,N,1,782921,,2020-08-17 00:28:11 EDT
337829212,N,14,"FOCUS,C,2",,2020-08-17 00:28:11 EDT
337830020,N,1,783002,,2020-08-17 00:28:11 EDT
337830020,N,9,IMMINENT,,2020-08-17 00:28:11 EDT
337830020,N,6,CONSTR. DATES,,2020-08-17 00:28:11 EDT
337830228,N,6,123456,,2020-08-17 00:28:11 EDT
337830624,N,6,662028,,2020-08-17 00:28:11 EDT
337830814,N,2,BLOOD,,2020-08-17 00:28:11 EDT
337830814,N,3,OTHER,,2020-08-17 00:28:11 EDT
337831622,N,1,783162,,2020-08-17 00:28:11 EDT
337831622,N,6,123456,,2020-08-17 00:28:11 EDT
337831622,N,16,RESCON,,2020-08-17 00:28:11 EDT
337831838,N,16,RESCON,,2020-08-17 00:28:11 EDT
337832018,N,1,783201,,2020-08-17 00:28:11 EDT
337832414,N,6,528534,,2020-08-17 00:28:11 EDT
337832612,N,6,790990,,2020-08-17 00:28:11 EDT
337832828,N,8,SIGCASE,,2020-08-17 00:28:11 EDT
337833016,N,6,477896,,2020-08-17 00:28:11 EDT
337833412,N,1,783341,,2020-08-17 00:28:11 EDT
337833420,N,1,783342,,2020-08-17 00:28:11 EDT
337833610,N,1,783361,,2020-08-17 00:28:11 EDT
337833818,N,1,775521,,2020-08-17 00:28:11 EDT
337833818,N,6,509588,,2020-08-17 00:28:11 EDT
337834014,N,1,783401,,2020-08-17 00:28:11 EDT
337834022,N,9,100%,,2020-08-17 00:28:11 EDT
337834022,N,14,"FOCUS,C,NNN",,2020-08-17 00:28:11 EDT
337834410,N,11,PORTLAND,,2020-08-17 00:28:11 EDT
337834410,N,6,528534,,2020-08-17 00:28:11 EDT
337834816,N,6,618175,,2020-08-17 00:28:11 EDT
337835029,N,1,783502,,2020-08-17 00:28:11 EDT
337835417,N,6,123456,,2020-08-17 00:28:11 EDT
337835417,N,1,783541,,2020-08-17 00:28:11 EDT
337835813,N,6,790990,,2020-08-17 00:28:11 EDT
337836019,N,1,783601,,2020-08-17 00:28:11 EDT
337836217,N,3,UED,,2020-08-17 00:28:11 EDT
337836217,N,2,BLOOD,,2020-08-17 00:28:11 EDT
337836217,N,3,BACK,,2020-08-17 00:28:11 EDT
337836217,N,3,OTHER,,2020-08-17 00:28:11 EDT
337836613,N,6,680675,,2020-08-17 00:28:11 EDT
337837215,N,1,783721,,2020-08-17 00:28:11 EDT
337837421,N,5,IAQVENT,,2020-08-17 00:28:11 EDT
337838015,N,6,635104,,2020-08-17 00:28:11 EDT
337838411,N,6,935267,,2020-08-17 00:28:11 EDT
337838411,N,1,783841,,2020-08-17 00:28:11 EDT
337838429,N,6,516377,,2020-08-17 00:28:11 EDT
337838437,N,1,783843,,2020-08-17 00:28:11 EDT
337838619,N,6,680675,,2020-08-17 00:28:11 EDT
337838817,N,6,557065,,2020-08-17 00:28:11 EDT
337838817,N,1,783881,,2020-08-17 00:28:11 EDT
337838817,N,14,"FOCUS,C,NNN",,2020-08-17 00:28:11 EDT
337838833,N,1,783883,,2020-08-17 00:28:11 EDT
337839211,N,6,629054,,2020-08-17 00:28:11 EDT
337839617,N,1,783961,,2020-08-17 00:28:11 EDT
337839815,N,6,680675,,2020-08-17 00:28:11 EDT
337840011,N,1,784001,,2020-08-17 00:28:11 EDT
337840011,N,6,613997,,2020-08-17 00:28:11 EDT
337840417,N,6,516377,,2020-08-17 00:28:11 EDT
337840813,N,1,784081,,2020-08-17 00:28:11 EDT
337841225,N,6,435998,,2020-08-17 00:28:11 EDT
337842611,N,14,"FOCUS,C,1",,2020-08-17 00:28:11 EDT
337842611,N,1,784261,,2020-08-17 00:28:11 EDT
337843015,N,1,784301,,2020-08-17 00:28:11 EDT
337843213,N,6,840469,,2020-08-17 00:28:11 EDT
337843619,N,6,668050,,2020-08-17 00:28:11 EDT
337843619,N,1,769121,,2020-08-17 00:28:11 EDT
337844013,N,6,554238,,2020-08-17 00:28:11 EDT
337844419,N,1,784441,,2020-08-17 00:28:11 EDT
337844815,N,1,784481,,2020-08-17 00:28:11 EDT
337844815,N,6,541515,,2020-08-17 00:28:11 EDT
337845218,N,1,784521,,2020-08-17 00:28:11 EDT
337845218,N,6,661133,,2020-08-17 00:28:11 EDT
337845424,N,1,784542,,2020-08-17 00:28:11 EDT
337845424,N,6,631810,,2020-08-17 00:28:11 EDT
337845614,N,2,ABRASIVE,,2020-08-17 00:28:11 EDT
337845812,N,1,784581,,2020-08-17 00:28:11 EDT
337845812,N,6,123456,,2020-08-17 00:28:11 EDT
337845812,N,16,SINGFAM,,2020-08-17 00:28:11 EDT
337846216,N,4,ATAR,,2020-08-17 00:28:11 EDT
337846414,N,1,784542,,2020-08-17 00:28:11 EDT
337846414,N,11,PORTLAND,,2020-08-17 00:28:11 EDT
337846612,N,1,784661,,2020-08-17 00:28:11 EDT
337846620,N,6,123456,,2020-08-17 00:28:11 EDT
337846620,N,1,784662,,2020-08-17 00:28:11 EDT
337846810,N,1,784681,,2020-08-17 00:28:11 EDT
337847214,N,1,784721,,2020-08-17 00:28:11 EDT
337847610,N,1,784761,,2020-08-17 00:28:11 EDT
337847610,N,6,123456,,2020-08-17 00:28:11 EDT
337848014,N,10,IMMLANG-Y,,2020-08-17 00:28:11 EDT
337848618,N,1,784861,,2020-08-17 00:28:11 EDT
337848816,N,6,687678,,2020-08-17 00:28:11 EDT
337848816,N,1,784881,,2020-08-17 00:28:11 EDT
337849210,N,6,624321,,2020-08-17 00:28:11 EDT
337850622,N,6,460579,,2020-08-17 00:28:11 EDT
337851414,N,6,790990,,2020-08-17 00:28:11 EDT
337851612,N,1,785161,,2020-08-17 00:28:11 EDT
337851612,N,6,662155,,2020-08-17 00:28:11 EDT
337852016,N,1,784721,,2020-08-17 00:28:11 EDT
337853212,N,1,785321,,2020-08-17 00:28:11 EDT
337853410,N,10,IMMLANG-N,,2020-08-17 00:28:11 EDT
337854616,N,6,LAB,,2020-08-17 00:28:11 EDT
337854616,N,16,LEAD,,2020-08-17 00:28:11 EDT
337854624,N,6,648175,,2020-08-17 00:28:11 EDT
337854624,N,11,PORTLAND,,2020-08-17 00:28:11 EDT
337854624,N,14,"FOCUS,C,2",,2020-08-17 00:28:11 EDT
337855027,N,1,785502,,2020-08-17 00:28:11 EDT
337855027,N,6,661133,,2020-08-17 00:28:11 EDT
337856413,N,1,NNNNNNNNN,,2020-08-17 00:28:11 EDT
337856413,N,6,662155,,2020-08-17 00:28:11 EDT
337856611,N,1,785661,,2020-08-17 00:28:11 EDT
337856629,N,1,785662,,2020-08-17 00:28:11 EDT
337856819,N,2,BLOOD,,2020-08-17 00:28:11 EDT
337856819,N,3,BACK,,2020-08-17 00:28:11 EDT
337857213,N,9,IMMINENT,,2020-08-17 00:28:11 EDT
337857411,N,1,785661,,2020-08-17 00:28:11 EDT
337857841,N,1,784681,,2020-08-17 00:28:11 EDT
337857841,N,16,RESCON,,2020-08-17 00:28:11 EDT
337857858,N,1,785785,,2020-08-17 00:28:11 EDT
337858039,N,1,785803,,2020-08-17 00:28:11 EDT
337858229,N,10,IMMLANG-N,,2020-08-17 00:28:11 EDT
337858419,N,1,785841,,2020-08-17 00:28:11 EDT
337858617,N,1,785861,,2020-08-17 00:28:11 EDT
337858625,N,1,784681,,2020-08-17 00:28:11 EDT
337858625,N,16,RESCON,,2020-08-17 00:28:11 EDT
337859615,N,1,758803,,2020-08-17 00:28:11 EDT
337860035,N,6,639089,,2020-08-17 00:28:11 EDT
337860621,N,1,786062,,2020-08-17 00:28:11 EDT
337860621,N,6,667755,,2020-08-17 00:28:11 EDT
337860811,N,1,786081,,2020-08-17 00:28:11 EDT
